ID,CREATE DATE,Status,Shortage Type,Primary Usages,Household Support,Water Issues,Approximate Issue Start Date,County,CITY,LATITUDE,LONGITUDE,Well Depth,Was Issue Resolved?,Approximate Repair Cost,Additional Info,Well to Water Depth,Measure Date,Pump Rate Reduction,Report Date,StatusType,Region
4146,07/21/2016,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is catching air, have to wait to be able to pump.
",07/01/2016,Merced,Delhi,37.419508,-120.77514,,"No, cannot afford to finance solutions.
",,,50,,,07/21/2016,Outage,Inland
4147,07/21/2016,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",09/01/2014,Merced,Gustine,37.165262,-121.013683,,"No, cannot afford to finance solutions.
",,,,,,07/21/2016,Outage,Inland
4163,07/25/2016,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",06/01/2015,Merced,Merced,37.267363,-120.478367,125,"No, cannot afford to finance solutions.
",,,125,,It's no longer producing any water,07/25/2016,Outage,Inland
4167,07/25/2016,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",06/01/2015,Madera,Madera,36.98129,-120.070143,,,,,,,,07/25/2016,Outage,Inland
4174,07/27/2016,Undefined, Pump froze to caseing,Household,owner-occupied,"Pump froze to caseing
",07/01/2014,Merced,Atwater,37.353063,-120.674364,,"No, cannot afford to finance solutions.
",,,,,,07/27/2016,Outage,Inland
4176,07/27/2016,Undefined,Dry well (groundwater),Combination of Household/Agriculture,,"Well is dry (no longer producing water)
",09/01/2015,Madera,Madera,37.04112,-119.986714,,,,,,,,07/27/2016,Outage,Inland
4178,07/28/2016,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is catching air, have to wait to be able to pump.
",01/01/2016,Kings,Hanford,36.288061,-119.636973,112',"No, cannot afford to finance solutions.
",,,,,,07/28/2016,Outage,Inland
4181,07/28/2016,Undefined,Dry well (groundwater),Household,owner-occupied,"Reduction in water pressure, lower flows.
,Well is pumping sand, muddy water.
",02/01/2015,Madera,Madera,37.014133,-120.05968,,"No, cannot afford to finance solutions.
",,,,,,07/28/2016,Outage,Inland
4183,07/28/2016,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/28/2016,San Luis Obispo,TEMPLETON,35.567921,-120.647067,,,,,,,,07/28/2016,Outage,Southern
4184,07/28/2016,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/28/2016,San Luis Obispo,TEMPLETON,35.572944,-120.638197,,,,,,,,07/28/2016,Outage,Southern
4203,08/04/2016,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",08/04/2016,San Luis Obispo,TEMPLETON,35.586174,-120.664389,,,,,,,,08/04/2016,Outage,Southern
726,06/17/2015,Outage,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",05/01/2015,Butte,Chico,39.773523,-121.864368,50',"No, cannot afford to finance solutions.
",,"Homeowner is Sandra Diaz 530-592-8439, Spanish speaking. Daughter that lives in home does speak English her name is also Sandra Diaz. Daughter's phone number is 530-230-7129. ",,,It's not producing any water,05/02/2016,Outage,Inland
4204,08/04/2016,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",08/04/2016,San Luis Obispo,PASO ROBLES,35.612463,-120.58111,,,,,,,,08/04/2016,Outage,Southern
4250,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.057621,-119.005391,,,,,,,,02/18/2014,Resolved,Inland
4206,08/05/2016,Undefined,Dry well (groundwater),Household,owner-occupied,"Reduction in water pressure, lower flows.
",01/01/2015,Madera,Madera,37.066694,-120.02721,400 feet,"No, cannot afford to finance solutions.
",,,,,,08/05/2016,Outage,Inland
4207,08/05/2016,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
,Reduction in water pressure, lower flows.
",07/20/2016,Fresno,Laton,36.438218,-119.713559,,"No, cannot afford to finance solutions.
",,,,,,08/05/2016,Outage,Inland
4208,08/08/2016,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",04/01/2014,Madera,Madera,36.930091,-119.912334,328,"No, cannot afford to finance solutions.
",,,328,,It's no longer producing any water,08/08/2016,Outage,Inland
4209,08/08/2016,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",10/04/2015,Merced,Atwater,37.302198,-120.59115,40,"No, cannot afford to finance solutions.
",,,40,,It's no longer producing any water,08/08/2016,Outage,Inland
4210,08/08/2016,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",08/08/2016,San Luis Obispo,PASO ROBLES,35.646218,-120.544599,,,,,,,,08/08/2016,Outage,Southern
4229,08/10/2016,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",09/30/2015,San Joaquin,Acampo,38.2129,-121.270196,115,"In the process of approval decision. 
",,,,,,08/10/2016,Outage,Inland
4230,08/10/2016,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/15/2016,Madera,Madera,36.988431,-119.88973,300,"In the process of approval decision for a new well. 
",,,,,,08/10/2016,Outage,Inland
4231,08/10/2016,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",06/11/2016,Madera,Madera,36.941003,-119.91469,385,"In the process of approval decision for a new well. 
",,,,,,08/10/2016,Outage,Inland
4233,08/10/2016,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/13/2014,Tuolumne,Miwuk Village,38.069446,-120.174056,,"In the process of approval decision. 
",,"The well owner uses the wells for business and domestic use. There are two wells on the property and both wells are connected to emergency water tanks, which the well owner purchased and installed himself. ",,,,08/10/2016,Outage,Inland
4234,08/10/2016,Undefined,Dry well (groundwater),Household,owner-occupied,"Reduction in water pressure, lower flows.
",10/12/2015,Yuba,Dobbins,39.364436,-121.219478,50,"In the process of approval decision for a new well. 
",,,,,,08/10/2016,Outage,Inland
4235,08/10/2016,Undefined,Dry well (groundwater),Household,owner-occupied,"Reduction in water pressure, lower flows.
",04/14/2014,San Luis Obispo,Paso Robles,35.665548,-120.728153,63,"Approved and in the process of drilling a new well. 
",,,,,,08/10/2016,Outage,Southern
4251,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Visalia,36.3600252,-119.2170634,,,,,,,,05/05/2014,Resolved,Inland
4253,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Tulare,36.246844,-119.429178,,,,,,,,05/28/2014,Resolved,Inland
4254,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Tulare,36.228865,-119.375399,,,,,,,,06/09/2014,Resolved,Inland
4255,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Visalia,36.2717829,-119.3162962,,,,,,,,06/11/2014,Resolved,Inland
4257,08/12/2016,Outage,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Farmersville,36.237746,-119.241765,,,,,,,,05/09/2017,Outage,Inland
4258,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Waukena,36.13959,-119.508251,,,,,,,,07/07/2014,Resolved,Inland
4259,08/12/2016,Interim,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Kingsburg,36.466565,-119.479611,,,,,,,,07/08/2014,Resolved,Inland
4260,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Kingsburg,36.47051,-119.484783,,,,,,,,07/02/2014,Resolved,Inland
4263,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0572759,-118.9915094,,,,,,,,07/24/2014,Resolved,Inland
4264,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.057038,-118.9911561,,,,,,,,07/24/2014,Resolved,Inland
4266,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.056011,-118.996492,,,,,,,,07/29/2014,Resolved,Inland
4267,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0562309,-119.00507,,,,,,,,07/24/2014,Resolved,Inland
4269,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.056218,-118.985684,,,,,,,,08/20/2014,Resolved,Inland
4270,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.058001,-119.002906,,,,,,,,08/20/2014,Resolved,Inland
4271,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.056401,-118.996777,25 feet,,,,,,,08/20/2014,Resolved,Inland
4276,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Visalia,36.270614,-119.3162879,~150',,,,,,,09/02/2014,Resolved,Inland
4279,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Tulare,36.211141,-119.255255,140 feet,,,,,,,08/18/2014,Resolved,Inland
4283,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.055266,-118.994013,,,,,,,,08/22/2014,Resolved,Inland
4284,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0574047,-118.9922157,,,,,,,,08/22/2014,Resolved,Inland
4286,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0556986,-118.9893024,,,,,,,,08/22/2014,Resolved,Inland
4288,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0559,-118.985123,,,,,,,,08/22/2014,Resolved,Inland
4289,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0552036,-118.9834045,18',,,,,,,08/22/2014,Resolved,Inland
4290,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.062867,-118.996315,,,,,,,,08/22/2014,Resolved,Inland
4293,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.06218520000001,-118.9814527,,,,,,,,08/22/2014,Resolved,Inland
4294,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.054346,-118.980929,,,,,,,,08/22/2014,Resolved,Inland
4295,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.052952,-118.980403,,,,,,,,08/22/2014,Resolved,Inland
4296,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.054432,-118.978214,,,,,,,,08/22/2014,Resolved,Inland
4299,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0618188,-118.9694632,,,,,,,,08/22/2014,Resolved,Inland
4301,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.054013,-118.964366,,,,,,,,08/22/2014,Resolved,Inland
4305,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.06075,-118.99913,,,,,,,,08/22/2014,Resolved,Inland
4306,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0599429,-118.986746,,,,,,,,08/22/2014,Resolved,Inland
4307,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0595349,-118.97578,,,,,,,,08/22/2014,Resolved,Inland
4309,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0569527,-119.0057019,,,,,,,,08/22/2014,Resolved,Inland
4314,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.056954,-119.003228,,,,,,,,08/22/2014,Resolved,Inland
4315,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.056953,-119.003051,,,,,,,,08/22/2014,Resolved,Inland
4316,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0534511,-118.9850397,30-40',,,,,,,08/22/2014,Resolved,Inland
4320,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.057998,-118.999028,,,,,,,,08/22/2014,Resolved,Inland
4322,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.05544,-119.038153,,,,,,,,08/22/2014,Resolved,Inland
4323,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.061413,-118.995928,,,,,,,,08/22/2014,Resolved,Inland
4324,08/12/2016,Outage,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.056659,-118.996008,,,,,,,,08/22/2014,Outage,Inland
4325,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0569429,-118.995997,27 feet,,,,,,,08/22/2014,Resolved,Inland
4328,08/12/2016,Interim,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.056673,-119.004575,,,,,,,,08/22/2014,Resolved,Inland
4330,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0551559,-118.9809736,,,,,,,,09/23/2014,Resolved,Inland
4332,08/12/2016,Outage,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Cutler,36.496263,-119.332626,,,,,,,,08/29/2014,Outage,Inland
4335,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Visalia,36.27267399999999,-119.315833,200',,,,,,,09/30/2014,Resolved,Inland
4337,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Tulare,36.2109545,-119.25515,,,,,,,,10/01/2014,Resolved,Inland
4339,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Visalia,36.270827,-119.315815,,,,,,,,09/23/2014,Resolved,Inland
4346,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0557,-118.987951,,,,,,,,10/16/2014,Resolved,Inland
4347,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.05913,-119.004234,,,,,,,,10/16/2014,Resolved,Inland
4348,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0554263,-118.9639621,,,,,,,,10/16/2014,Resolved,Inland
4349,08/12/2016,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.060803,-119.001114,,,,,,,,10/16/2014,Resolved,Inland
